date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,net_SPY_exposure,net_XLF_exposure,net_XLE_exposure,net_XLV_exposure,net_XLI_exposure,portfolio_vol_scale
2023-10-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-10-31,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-02,0.06834357101300015,0.03534167654307687,0.03534167654307687,0.06834357101300015,0.10368524755607703,0.03300189446992328,0.10368524755607703,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.10368524755607703,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-24,0.05974078632514373,0.09017185292157331,0.05974078632514373,0.09017185292157331,0.14991263924671705,-0.030431066596429586,0.14991263924671705,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.14991263924671705,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-06,0.12980299787136432,0.15000000000000002,0.15000000000000002,0.12980299787136432,0.2798029978713643,-0.020197002128635705,0.2798029978713643,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-07,0.12872232666088726,0.15000000000000002,0.15000000000000002,0.12872232666088726,0.27872232666088725,-0.021277673339112763,0.0010806712104770577,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-08,0.1289433530020008,0.15000000000000002,0.15000000000000002,0.1289433530020008,0.2789433530020008,-0.021056646997999223,0.00022102634111353936,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-11,0.12859653948890087,0.15000000000000002,0.15000000000000002,0.12859653948890087,0.2785965394889009,-0.02140346051109915,0.00034681351309992503,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.2785965394889009,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-18,0.10001051750918939,0.10705604603885897,0.10705604603885897,0.10001051750918939,0.20706656354804837,-0.007045528529669581,0.20706656354804837,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.20706656354804837,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-26,0.07499416136971052,0.044216525714169515,0.07499416136971052,0.044216525714169515,0.11921068708388002,0.030777635655541,0.11921068708388002,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-27,0.07481555828388801,0.04273799602870993,0.07481555828388801,0.04273799602870993,0.11755355431259795,0.032077562255178084,0.0016571327712820855,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-28,0.07380744519272497,0.04342945943302768,0.07380744519272497,0.04342945943302768,0.11723690462575265,0.030377985759697294,0.0016995764954807896,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-29,0.07443525783830827,0.04288923285712272,0.07443525783830827,0.04288923285712272,0.117324490695431,0.031546024981185555,0.001168039221488261,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02,0.09893003610786011,0.057003807212734306,0.09893003610786011,0.057003807212734306,0.1559338433205944,0.0419262288951258,0.03860935262516342,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.1559338433205944,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-17,0.16730599859550538,0.16210096875760116,0.15000000000000002,0.17940696735310652,0.32940696735310654,0.005205029837904218,0.32940696735310654,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-18,0.16726642422066101,0.16225942831968143,0.15000000000000002,0.17952585254034242,0.32952585254034245,0.005006995900979583,0.00019803393692464227,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-19,0.1695262057914021,0.16224719272535595,0.15000000000000002,0.18177339851675806,0.3317733985167581,0.007279013066046142,0.0022720171650665866,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-22,0.166397959741657,0.16098482457677296,0.15000000000000002,0.17738278431842994,0.32738278431842993,0.0054131351648840365,0.0043906141983281015,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-23,0.1682224935856894,0.16220094545905672,0.15000000000000002,0.1804234390447461,0.33042343904474614,0.006021548126632664,0.003040654726316157,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.33042343904474614,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-31,0.03260607214323393,0.04163600404838018,0.03260607214323393,0.04163600404838018,0.0742420761916141,-0.009029931905146248,0.0742420761916141,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-01,0.0324073748237403,0.040247317849328994,0.0324073748237403,0.040247317849328994,0.07265469267306929,-0.007839943025588693,0.0016960431863715353,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-02,0.0322956342208371,0.04077651401968326,0.0322956342208371,0.04077651401968326,0.07307214824052036,-0.008480879798846156,0.0006797657899025823,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-05,0.032313773498484855,0.04093314491523673,0.032313773498484855,0.04093314491523673,0.07324691841372158,-0.008619371416751877,0.0007685245176969431,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-06,0.03234061774408074,0.03994179215324018,0.03234061774408074,0.03994179215324018,0.07228240989732092,-0.007601174409159441,0.0054439745552420675,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-07,0.03251738547457167,0.04030343388585445,0.03251738547457167,0.04030343388585445,0.07282081936042611,-0.007786048411282782,0.0008391755630175251,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-08,0.03264167652853271,0.0398604434275314,0.03264167652853271,0.0398604434275314,0.07250211995606412,-0.007218766898998693,0.0009580195375088574,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-09,0.03290796611775788,0.04037207843861962,0.03290796611775788,0.04037207843861962,0.07328004455637749,-0.007464112320861745,0.0007779246003133825,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-12,0.03293932500419665,0.040572339743736974,0.03293932500419665,0.040572339743736974,0.07351166474793362,-0.007633014739540322,0.0014673372781493928,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-13,0.032872184124542174,0.04140630573186624,0.032872184124542174,0.04140630573186624,0.07427848985640842,-0.008534121607324061,0.0009011068677837386,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-15,0.12047304810191226,0.10611630488339077,0.10611630488339077,0.12047304810191226,0.22658935298530303,0.014356743218521484,0.22658935298530303,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-18,0.13169888651792186,0.11436313451701662,0.11436313451701662,0.13169888651792186,0.24606202103493846,0.017335752000905244,0.019472668049635444,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.24606202103493846,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-03-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-22,0.1753987058309172,0.18778533156782762,0.1869049100735868,0.176279127325158,0.36318403739874483,-0.01238662573691042,0.3631840373987448,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-23,0.03587491549625484,0.03515052368410298,0.03515052368410298,0.03587491549625484,0.07102543918035782,0.0007243918121518644,0.29215859821838697,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-24,0.02981358620509255,0.033867520194217335,0.033867520194217335,0.02981358620509255,0.06368110639930988,-0.004053933989124785,0.007344332781047937,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-25,0.16407542939089004,0.18399120397773994,0.18399120397773994,0.16407542939089004,0.34806663336863,-0.01991577458684991,0.2843855269693201,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-26,0.16263369403310335,0.18444454802354768,0.18382181932397149,0.16325642273267954,0.34707824205665105,-0.021810853990444332,0.00518519157016719,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-29,0.13265971231402113,0.15000000000000002,0.15000000000000002,0.13265971231402113,0.28265971231402115,-0.017340287685978895,0.07420821517416536,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.28265971231402115,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-01,0.13550952147057174,0.1595473507463617,0.15000000000000002,0.14505687221693342,0.29505687221693344,-0.024037829275789957,0.29505687221693344,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-02,0.1334384673844393,0.15889450246675657,0.15000000000000002,0.14233296985119584,0.29233296985119583,-0.02545603508231728,0.0027239023657375638,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-03,0.13351039688947822,0.1575179645449473,0.15000000000000002,0.1410283614344255,0.2910283614344255,-0.024007567655469075,0.0014484674268482227,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-06,0.13367253427441914,0.15778019161531767,0.15000000000000002,0.14145272588973679,0.2914527258897368,-0.024107657340898536,0.00042436445531130254,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-07,0.1331063949005352,0.1547279104189417,0.15000000000000002,0.13783430531947688,0.2878343053194769,-0.02162151551840652,0.0036184205702599025,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-08,0.1293773745248604,0.15188595444787123,0.15000000000000002,0.1312633289727316,0.28126332897273165,-0.022508579923010835,0.006570976346745282,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-09,0.1300437609809875,0.15227064772730167,0.15000000000000002,0.13231440870828914,0.28231440870828917,-0.02222688674631418,0.0010510797355575492,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-10,0.1318611927943779,0.1521363652720547,0.15000000000000002,0.1339975580664326,0.2839975580664326,-0.020275172477676795,0.0019517142686373977,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-31,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-01,0.056170929877793,0.046268349003867885,0.056170929877793,0.046268349003867885,0.10243927888166088,0.009902580873925114,0.10243927888166088,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.10243927888166088,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-31,0.02969034837403481,0.02299397851817762,0.02969034837403481,0.02299397851817762,0.05268432689221243,0.006696369855857188,0.05268432689221243,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-08-01,0.029707931101767966,0.02385260943486417,0.029707931101767966,0.02385260943486417,0.05356054053663213,0.005855321666903796,0.0008762136444197058,0.0,0.0,0.0,0.0,0.0,0.0,1.0
