,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,AMD,AMD,AMD,AMD,AMD,AMD,AMD,AMD,AVGO,AVGO,AVGO,AVGO,AVGO,AVGO,AVGO,AVGO,CRM,CRM,CRM,CRM,CRM,CRM,CRM,CRM,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,INTC,INTC,INTC,INTC,INTC,INTC,INTC,INTC,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,ORCL,ORCL,ORCL,ORCL,ORCL,ORCL,ORCL,ORCL,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM,TXN,TXN,TXN,TXN,TXN,TXN,TXN,TXN
2022-02-17,-0.6846891560021562,-1.323713234199752,0.6012594854699073,0.04799135864467038,0.00922005966896999,0.021064458943988007,-0.20618764556306368,-0.00024490355033831196,0.24068756255231458,-0.30542316783040835,1.0046932871351528,-0.0604940983122013,0.011921435133059138,0.5146621836309566,-0.3295721695263538,-0.0024039197994665477,-0.6907320296818751,1.2853668603918047,1.5618649359172916,-0.2023093782304887,0.03114283644679572,0.06930021621849025,-0.21385840361068417,0.0022538240737050037,-0.29326938460225627,-0.4075213497216669,0.849476461979077,0.023422367852530792,0.013319922865777338,0.671019531503102,0.8149082994408993,0.002629048142823674,0.9646188326392122,-0.2414506595415658,0.9736929323294906,-0.06446617745035954,0.016131761768385846,0.045895462019723166,0.36511903542361185,0.0004933164973738388,-1.2571692154490837,-0.442804985749508,0.8957602854079965,0.04485489801097271,0.007713792349050179,0.7849571327597464,-2.1038915071526767,-0.0032422607457220105,-0.1170373103427291,-0.8143930333267694,0.7101268020358638,0.0934695092363769,0.01908528467792776,0.52847139748748,-1.0003998998342627,-0.004866722555617176,-0.3579531981325795,-0.5929915218473001,0.8297958126079721,-0.05550677944924615,0.010041406436559548,0.0088919255712816,0.046464858055239755,-0.00015431185240676436,0.6376430483970476,1.2779088597845196,1.3871768341688342,-0.11570971494279328,0.020121232900462645,0.45614569322837084,1.0675797654602175,0.004856758822073222,-0.20574805031005478,-0.6524793081796573,0.6074569297207321,-0.02982281584233279,0.010909018539585069,0.002200607277221822,-0.1027880135483776,9.19432675834451e-05,-1.6769316805593195,-0.5039553830771737,0.7780445270154336,-0.1490628908928111,0.019178100572912603,0.453826229836337,-0.3603254553045098,-0.002926621481883082,-0.5661312488728186,-0.7621813561695462,0.7686956668816249,-0.00039847420163713343,0.018853360588104925,0.6135992079859853,-0.23528725123106828,-0.004020675490862738
2022-02-18,-0.4913737097490707,-1.0595459967517047,0.6887013143481312,0.038409606750664356,0.00929260008327255,0.060756117988896796,-0.1906406375730148,-0.00042070442319911246,0.3126812131830289,-0.26469105415970606,1.0659003399216598,-0.0486722406835391,0.01159560882700695,0.7767719646924542,-0.5004325702038769,-0.003073479860733843,-0.5077854716146358,0.3205008457259657,1.2745292409559161,-0.18523356340602184,0.03075263646725613,0.11706996200887065,-0.22542103787490117,0.002905659983927125,-0.2826797359996277,-0.6261583173224701,0.7917554439821316,0.04324447418766969,0.012605928296265065,0.6180704496920086,0.9919196203886884,0.002339470955979359,0.7237916682737375,0.004906907442688069,1.201450043783139,-0.0724442586274425,0.016478109933161532,0.0025215975813246416,0.024680383042142564,0.00011051664248976642,-0.3774474290793696,1.1490476737846904,1.464642115720594,0.05752330061513672,0.01321853134084204,0.4470634699907794,-0.20154976446517497,-0.002147800689373442,-0.05334135729472782,-0.4721720330392554,0.8655976719815007,0.08255063242561302,0.01873530992831251,0.4438322917294275,-1.0923661646333767,-0.004175587267907608,-0.3430529552260325,-0.47739388533327415,0.8968538716687399,-0.05635371311298021,0.009913326372574763,0.036817019055485734,0.02152584191850328,-0.0003123235609134569,0.4309877647400541,1.6219094893914356,1.5723502981758408,-0.12083705942131433,0.020497600990597855,0.5525027681893467,0.7412511964415609,0.005656814768869677,-0.7976410782840976,-0.34176937065886553,0.8949069765315321,-0.06479941985716431,0.01212868069416613,0.027833128976950006,-0.7621721489849738,-0.0003818945448863448,-1.5059583590436656,-0.4381089349195446,0.8375477090609634,-0.13633409761055162,0.018699062946441365,0.5125521865319427,-0.4777224416765571,-0.003158973868462791,-0.30421076678327236,0.06381005659510647,1.1326533135976025,0.009674914567557721,0.01867196821170466,0.7444226190212607,-0.5351752594885548,-0.0044790828664487085
2022-02-22,-0.6706423712479864,-0.6453960522523433,0.8216163718754402,0.031826445951213256,0.009243285954757131,0.1010405184359876,0.03810451775398518,-0.0005549257178119797,0.08652673902852846,0.2201037385320431,1.364370069498162,-0.055113652875223226,0.0116324655515392,0.940667063416103,-1.4578459788354812,-0.0037519660566788936,-0.007897691365096386,0.9288404231276789,1.4697125560219264,-0.1344746153424988,0.03157923863012498,0.2513296852087338,0.22857475768869576,0.0042677921684198305,-0.07225409963322965,-0.7865883946150175,0.7310263095121483,0.04912053710166973,0.012564682105613923,0.6064508152615216,1.0183356082811268,0.0020320786483418447,0.7953291443395738,-0.4152633479040207,0.908949309383274,-0.05354529020797538,0.016326682437238182,0.0024403405564027425,-0.19844312665127273,-0.00010789684858156405,0.21841435852084248,1.5386164390281187,1.5763278295998564,0.07208987265206834,0.014450331220187355,0.05595359479094686,0.26249207683984566,-0.0008413041399349132,-0.8864255002036595,2.0177946842904233,2.0590962539339372,0.0453877030966322,0.020800709304568534,0.4280238834934351,-1.4326463726923448,-0.003874339634834731,-0.26117992445651544,-0.36957149035994763,0.9452779405198345,-0.050389111194425164,0.009913791940398129,0.0758107800837684,0.12301936227439425,-0.000446008195295043,0.2672647086532544,1.074663874117175,1.4640943545572467,-0.13003858952161376,0.020854657513100033,0.6444396892597373,0.6926077432826966,0.006282944700456869,-0.8419839388121059,-0.5137485382641814,0.7565395697334366,-0.04995649957186228,0.011718201124006303,0.06797656510081329,-0.8595028511242657,-0.0006638468038092783,-1.0490277411400373,-0.2944259678218554,0.9070173483729587,-0.11696773763357139,0.01885966647667897,0.43894019007788854,-0.49198399069954474,-0.0028754249742358874,0.5982823103402588,-0.08655149110559082,1.0536841486554245,0.028867753054938453,0.017965075724865942,0.6424694192860442,-0.43122347702648156,-0.0040955136395175295
2022-02-23,-1.4400477447309183,-0.4426635837623536,0.9018688979077315,0.023955550246844627,0.00923270062758389,0.29700651449588666,-0.44425454668229775,-0.0010205349416321347,0.2236094343880133,-0.23305010211520488,1.117647379387898,-0.044724395598505245,0.008257666765690334,0.9377317036982519,-1.9659593682476575,-0.003711524492716528,0.5424802738674495,1.9002748168358063,1.7921742543279846,-0.1368038715901812,0.031628937993247425,0.39036379196193405,0.4913155994107554,0.0056439998007875745,-0.017975255156928247,-0.7730375767532391,0.7458145095206138,0.05381384317094174,0.012484968618830155,0.5997174003723982,0.8943331929700726,0.0018207624449766186,0.9840719872539546,-0.10086541635172654,1.1404138546186553,-0.03125248112453931,0.01589630895162397,0.0007192989448391307,-0.07725446976103466,5.78655634866868e-05,-0.06790721967132139,0.21723018379944986,1.1097732391254855,0.05605910654446982,0.014763260444784314,0.0056267200383336435,0.11348746298215814,0.0002718284436604001,-0.9295004439225332,0.8374742242660553,1.5163302308353046,0.033255156749255554,0.020838941327843575,0.40727679521650206,-1.3830157543598562,-0.00348694593048019,0.2796696472299576,0.14045949702717592,1.1415568471660367,-0.03404660409310664,0.010067110113155819,0.10271394351884089,0.39879525768697444,-0.0005099264685945402,0.4502130595024749,0.17547658194723156,1.2113256309349434,-0.13131257106927777,0.020634112596987143,0.7082049427243446,0.7598309307044213,0.006780922449073306,-0.7392324138934084,-0.47735652909350995,0.7857782578850088,-0.050784129892896365,0.011759968122500904,0.09407355647868576,-0.8543493936230835,-0.000819192331125388,-1.0033462603609167,-0.27506693561256956,0.9261886206072907,-0.10314598869724366,0.018255736167212572,0.31043892218245805,-0.497702916384622,-0.0022471735547877074,0.919286690338493,0.2884140286211758,1.2056547630250551,0.03808632239157077,0.017824298141686182,0.46552320573221007,-0.25206376549518517,-0.0033552276085413637
2022-02-24,-1.8844553891444031,-0.5754801542563758,0.8852601304991263,0.02818197200050135,0.00901774151913725,0.44835718625916365,-0.37460030867759553,-0.0013982444918540211,0.5395349854081831,-0.29612672223709097,1.0997633660574222,-0.04729315463291703,0.009484215195364297,0.8626185128512041,-1.0348043666391211,-0.0032294999825943226,0.5324902689808422,0.89459304360628,1.4941195298900194,-0.15996909353132283,0.031663845484212964,0.5183107595643676,0.5590417162167515,0.006787267523249947,0.05472668655435257,-0.6282732730101313,0.8223429411911642,0.05685781655532312,0.012359237196373715,0.5951429340547121,0.3533654322344344,0.0017474547375101463,1.2888532008004707,-0.2622024624300098,1.0433000538459754,-0.022217723602386236,0.016160466515722643,0.031591059011311096,0.4290475087990141,0.000393426200761956,-0.5475953676312718,-0.26023539958616887,0.9657599080737267,0.04067758633076202,0.015530108571590514,0.08645087454006473,0.048283687655647244,0.0010221264411289241,-0.6764355882372254,-0.26977215679821764,1.0067365823403371,0.05007853856109243,0.021463930479612547,0.3513140320184682,-1.2593374128813208,-0.0027557945401804496,0.22135832031902672,-0.2285317958019302,1.0251221028416981,-0.03521228004337432,0.010036229052420138,0.20196161287773595,-0.16096989933233416,-0.0006759935196359268,0.6327618930639368,-0.4607465466484936,1.0714174207337275,-0.13489508120157515,0.020651476015282142,0.7767851730421278,0.7618684666601574,0.0073316394296710895,-0.7565804658020626,-0.6383187995817079,0.6626058152811256,-0.04751293460250317,0.01169860650136811,0.1054489556041096,-0.49500833957556817,-0.0008859997318031126,-0.8330215036582379,-0.3401717254054123,0.9148184305615269,-0.10107134421695273,0.018335666900508637,0.16114562406975697,-0.3811265057474221,-0.001479769152967882,1.5144096571633154,-0.3072587823676232,0.9663688442310991,0.059685455723534536,0.018207766154229303,0.2491881849586277,-0.29992981859346135,-0.0024368611924556506
2022-02-25,-3.240519250521569,1.0731533555184287,1.3802829281977234,0.01297223325173321,0.009631070171237469,0.6668994059805036,-0.7852822380409173,-0.002108105022575296,1.1118621930924006,0.9284707322908389,1.6387980218693992,-0.024727086123667932,0.012443385350220765,0.4831789226609867,-0.12431027212853103,-0.0023315169456038882,0.6669480973114068,1.85754129706068,1.7403587419016027,-0.16047821753055766,0.031360311088122865,0.606918303532735,1.0296315026738028,0.0076178817955122905,-0.2870270114439953,0.6829197495689009,1.279302976934717,0.03455879712922286,0.010422397894278021,0.7135498753119175,0.5596235311237525,0.001929863064924505,1.99008605751883,0.6241164987897625,1.5687048744232606,-0.014064173067940465,0.01643538879713777,0.08316804135093347,0.5428588757756136,0.0007763793360754673,-0.8654089365254974,0.41575051982584277,1.2147903610396125,0.013893547391069998,0.015372188459634466,0.1473151163353872,-0.015272593177163982,0.0013164397699143074,-0.2771757605129329,1.8343688337410946,1.8847190781467549,0.06433633599849072,0.022291910220263292,0.22872633929192887,-0.2645580102260796,-0.001378792670852351,1.4223641402605802,1.2753544024454964,1.5287066816102368,-0.011768772689241733,0.00957584357398654,0.017465931257635514,-0.14237105097630684,-0.0002215227285740526,0.6306117116960787,0.9037194479952154,1.3810451340143244,-0.1445590975178824,0.020734422489465422,0.8426918601327731,0.944790814070389,0.007804098605459781,-0.5050246998459558,-0.10227408806305982,1.090664255126279,-0.03519406718764201,0.01114266434821751,0.14863147069933547,-0.527317116289464,-0.0010734410826595529,-0.9683275922610542,0.23389936283341847,1.176298927068749,-0.11739046794781678,0.018358828013025304,0.05877626603514208,-0.07975016662734771,-0.0008064405465888768,1.3096267445573864,0.5013214732153224,1.2618489814641487,0.044968744288800336,0.01754856602870142,0.07569355455610915,-0.17998224958960612,-0.001244048948761555
2022-02-28,-3.0758916431560386,-0.4161779206149651,0.9122317563072655,-0.02808695051789681,0.00960547693501637,0.8521899208693896,-1.4405951697982828,-0.0027679797876919657,0.9287939731469965,-0.8123910967604615,0.7352701031781846,-0.020787791959277935,0.01270293030118604,0.26744049045753104,-0.13758472878461392,-0.0016290724952231748,1.0731672629420275,1.4760329220679753,1.5461492251200086,-0.13127443782911627,0.027114006222474795,0.6026462729607657,1.7851848237641907,0.007544216180447665,-0.38822618204084336,-0.5757043515544754,0.813491500938053,0.043132517859538776,0.009181594822628437,0.6229369594230221,0.950912679190987,0.0017191910607199804,2.0433563120787985,-0.48965749626135135,0.7912777614933489,0.023997380644740284,0.01586541384452828,0.20881262795508193,0.6891793824484406,0.001466094981080574,-0.5407349707528297,-0.5279426565983942,0.8470354630853786,0.041621398783253216,0.0156331941590325,0.23429377610980562,0.2565328198720685,0.0017001928958456309,-0.09365579918903633,-0.07322702195985117,1.0229098790011346,0.084335438889692,0.016389946365922878,0.08482045951343786,0.27440004996466716,-0.0007958526718210712,1.2190396715057745,-0.45710314184234624,0.8777192414611954,-0.004557116223453785,0.00867063472585569,0.09401414535746311,0.08843690166166512,0.0004509975199469811,0.595251575066226,-0.40430301305204663,0.9975346592147035,-0.14291587638624909,0.01999665364363261,0.8326318836635844,1.464106777203051,0.007721667199412028,-0.20037384722632523,-0.3947666509472895,0.8252817770959439,-0.001992384215799302,0.011271454419199533,0.10946214217238637,0.12098415669124334,-0.0009071508145533825,-0.9591749704852941,-0.6590455768571055,0.7016313354914376,-0.10941123650319859,0.0170372918855807,0.030238040879056127,0.29865641245491104,-0.0005740545738648404,1.1550799201264033,-0.6632571712192186,0.7945081401443708,0.04404423116781944,0.017293756610053498,0.004034062964614282,0.049118176723884105,-0.00027535051885612
2022-03-01,-2.7223062904061552,-0.2830148633611243,0.9513796523104712,-0.035215523347854286,0.007000138214457885,0.8615737263775605,-1.8720396361418776,-0.002926042439234413,1.1154726281238563,-0.5806039734645291,0.8447338278829234,-0.0075938371057354785,0.01274099664545321,0.08225404470603004,0.10528393058889447,-0.0009141655886841646,1.6386946345441245,1.3946262052725789,1.489491619542418,-0.06412858411085277,0.02257612304114044,0.6057372523080482,1.9801458094432507,0.006671496028311511,-0.43846697892334413,-0.3177518403296202,0.9077269629255809,0.026874441009597797,0.008230914201564314,0.5125663814390411,0.5350558705885529,0.001190983737837311,2.279938434136302,0.07898979125090909,1.1261414917351482,0.15333264907751568,0.01612257326027841,0.3287661194574013,0.6332220561994352,0.0022622968844606193,-0.6669565094496573,0.07382475684793276,1.066530616325496,0.0256654164805453,0.015665281632199837,0.2983201063879223,0.32843418866121105,0.0019426941389122962,-0.11231573137494358,0.08112176429225218,1.08916815125844,0.08499759581100164,0.014320788352032708,0.07006065676356432,0.1737558597455728,-0.0007298674095580558,1.6958074252509028,-0.2891184993028377,0.933185978355216,-0.008920305601893844,0.008295073424245163,0.3846660175402168,0.6409255844730973,0.0010329082489692496,0.9809892938665078,-0.7199449618650678,0.8998411863300126,-0.11283836866355504,0.015463207002105437,0.8000197127039439,1.7915261403499652,0.0069376836726254675,-0.24732974771102093,-0.27609174836373584,0.9234573529944449,0.0014559224391541246,0.010305434478131347,0.15230572869647152,0.20683413161247172,-0.001065267440631767,-0.7314687822569506,-0.026766017520396274,1.015682780811463,-0.0905133380986234,0.015615123909158032,0.046009929683774264,0.21140686790587018,-0.0006960143492830393,1.0235834845955252,-0.3102564379953644,0.9346960984774475,0.031140144443500016,0.01665272863981295,0.0065773438279969065,0.0935232778368105,0.0003522824073907186
2022-03-02,-2.2745914645681724,-0.6854219421978298,0.8431155855622477,-0.014746889752255514,0.007272562039973692,0.8620811147850467,-1.4332794256634374,-0.002929880817973598,1.608736110371012,-0.5541995303645242,0.8549265469339102,0.01090054762299588,0.01442815088250268,0.0026049166483129715,0.5300244777120084,0.00019250369623636455,0.8359993021157814,1.0622157420898537,1.4858003606250128,-0.09867730239492623,0.024684445647005334,0.5470593777249935,1.247894421032055,0.005457482697723314,-0.6914411594428781,-0.41139389199958887,0.9020274015563796,0.030787998682857313,0.007748802771786021,0.2353126718314047,0.06385484824089897,0.0007417318305971214,2.489262682172017,1.587530232059913,1.7588914448949744,0.1433945093282583,0.016031164569527478,0.528339266066531,0.9176810062643947,0.003553562695356519,-0.9094793523362223,-0.7167342778408253,0.7980343791813358,-0.0032669410410050993,0.015698777213658147,0.2728138031349906,0.25761376823680154,0.001849545949743806,-0.24163347199048102,0.7226739129855839,1.3884118900695603,0.06547197135922637,0.014250040457598156,0.05113393949254552,0.05970682532544914,-0.0006258563210004017,2.0961245349857562,-0.5652744585237919,0.8411159021373827,0.009702723803581635,0.007743765838774362,0.5306491052815118,1.137200847673109,0.0014911663087891472,1.1702438560520763,-1.2484855390912675,0.7789865459255365,-0.10911963406189212,0.015088309003247683,0.7633125158253686,1.8472378756060617,0.006322908848685752,0.19311072210015703,-0.3345307357375542,0.8727776719781338,0.020352000245205677,0.010944517243579893,0.14934437785563026,0.5709536154321144,-0.0010565551493646463,-1.3797776314794217,-0.1002063077375285,1.0268042500529848,-0.10873706697779345,0.01633625302913549,0.08860956063250558,-0.1450731646247642,-0.0009794515272983325,1.0461001526545788,-0.1938818331621899,0.9947206412124837,0.030899996710147943,0.016597217227785704,0.04247510228473672,-0.006192695420617129,0.000906090558404643
2022-03-03,-2.2572250784280485,-0.7330960074867774,0.8109587378929597,-0.018938897234530946,0.007232028566320997,0.8688726485209544,-1.3595413867049053,-0.002968830032996435,1.2994261169882546,-0.720514606653333,0.7639345691487147,0.05954823906810044,0.015019712152980981,0.06928273361261994,0.46300872021198075,0.001042910491002907,0.9172974606202692,0.9337018924618053,1.3808408089767432,-0.07597623048582482,0.024591559519028684,0.4815023357629433,0.9174449338386731,0.004313539342580797,-0.6792044470341496,-0.6699780912466667,0.7878345693570633,0.006464953001747119,0.007579513492993853,0.07283775693970629,-0.13270837957029505,0.0004039215167646372,2.023901712703028,2.870934020873928,2.332946515494584,0.11545717736118616,0.016667576339202385,0.7069497219664318,1.144468006729567,0.0044783360923489795,-0.5620883065536755,-0.5320966242791745,0.8412558568197375,0.0028670751916246573,0.01596334029082181,0.27657945487948166,0.3198667636753586,0.0018665163766923315,0.2683493523736824,0.4206522823421834,1.2022762832807894,0.08422747017878507,0.015571382907557323,0.0010614013527530108,0.36053917392821366,-9.962096921301305e-05,1.8587779883372413,-0.46052220314656805,0.8626040682474208,0.011074437124011943,0.007467025875430406,0.5905286443882691,0.8212224968030554,0.0017247568371668853,1.1209305749990985,-1.2715360826927185,0.7397769229803105,-0.10192248582806923,0.015413755117609743,0.7024290856162134,1.5276465689028051,0.0054317400365161,0.5388198603544794,-0.3237144971473924,0.8532070570823888,0.04740582486861735,0.011323673859722104,0.09613715567935333,0.5438973175220551,-0.0008875454896851624,-1.2231082469579682,-0.6542062664578592,0.7047894271768288,-0.12170922417779312,0.016379952023155824,0.12651612729401196,-0.7346455352277306,-0.001176476724729938,1.039584255564836,-0.46478615339523016,0.8710169671467708,0.0164788732082885,0.016480249556640344,0.1309484522347899,-0.40859408274949827,0.0015905428461077196
2022-03-04,-1.7391914217360442,-0.8336293063200464,0.780509166486644,-0.024091000040148323,0.007563247549539714,0.8465582454009277,-1.3641532621605517,-0.00288762081230013,1.159662370386676,-0.7689233411030777,0.7528340089127409,0.05397480755136749,0.014745759503991276,0.1419272599251422,0.32283032537852613,0.0015496511567423819,0.2093764483219908,0.8644152283939215,1.4270256255051912,-0.05289758035982305,0.024937119746324274,0.3176873495405469,0.322143819769111,0.003098536517687748,-0.6992814115579308,-0.27929268068107893,0.938007734078563,0.003191154680879202,0.007385566739305357,0.011856798076248398,0.07610136783000032,0.00016744842061585378,1.736854804377581,-0.41578899443794404,0.918005622171888,0.1133650964889861,0.014252805557609716,0.7220811782865761,1.406521025356352,0.004595038196210073,-0.4564876343759402,-0.7520055206038985,0.7603695094920384,-0.0025923705870986944,0.015833842860102372,0.32623297084227343,0.43716429075082086,0.0020722060856287897,0.032627078307914774,-0.26865308199292565,0.9324113899488735,0.04285744432999629,0.015788029216984283,0.010490809713630478,0.30571844077997695,0.00032257145007397094,1.6712911358382665,-0.8208941502504784,0.7382076138746493,0.008430895139974671,0.007337273197372575,0.7017074350260322,1.1216635462508031,0.0020062906612162384,1.2784921665675926,-1.4578666321158726,0.6976316867441301,-0.053264910512644606,0.015370167638994287,0.6416044666425582,1.4919884219942252,0.004591275693298982,0.7649716549418422,-0.36148087007542495,0.8208847355258048,0.05311362205317942,0.011076767332159792,0.016186320589047343,0.4532505872042425,-0.00040261885938766985,-1.416909579796013,-0.4576015985794766,0.824742010351475,-0.10883698314925971,0.011850027632067972,0.06481351004530345,-0.8793727376998332,-0.0007263029975287564,1.6022392564966526,-0.5220974373280197,0.8436327411257255,0.03455659281369125,0.015422341358109002,0.5109130271135146,0.44676300515528966,0.002981702486100606
2022-03-07,-1.8591193363390588,-0.6077967809397409,0.8621960141555526,-0.03275167421791026,0.00704956233206708,0.8100963886099007,-1.2573152238504934,-0.0026482611255912655,1.3071619895457,-0.8402553267237024,0.7172095914207309,0.06487420689075962,0.014923132010680962,0.25947489131084533,0.45201005765515256,0.002229052350171731,0.26088249789926415,0.013210278627260744,1.1512290424715497,-0.033830746764950646,0.023922107778533215,0.19829280317242448,0.12594103280933566,0.0023282260488963003,0.39556074475611064,1.7003170307986535,1.6033395654560398,0.03900724717100894,0.01281452182528969,0.06136691646479475,0.7037919982051978,0.0004963024030546488,1.9211861798755163,-0.3378425074436891,0.9559538489162543,0.1361343004756181,0.013756455973521585,0.7212272963294708,1.215701653420041,0.00457960529340483,-0.07989272882456802,-0.722431488943883,0.76228211636186,0.007816493140079057,0.016165384994941422,0.39601792001908054,0.7019047521032904,0.002425900519475215,0.308074902501531,-0.09053122311215613,1.006165379471859,0.05272461334876916,0.01596385197288111,0.05640876967883435,0.6184603403244798,0.00081317628867169,1.4348012018450031,-0.49196409338824826,0.8766524549715426,0.012264812022986373,0.006750968251394628,0.7035265257872236,0.6855442010174987,0.002012541079651683,1.4108146505511379,-1.0591436914790482,0.8321818274068614,-0.05464124373420309,0.015390892040318144,0.5816649240837779,1.367517403104819,0.0037109300596206312,0.5407206525210537,-0.30857243733212647,0.8820022472485212,0.047470400186266026,0.010836494822522809,0.001996917796605935,0.2653226547774044,0.00014683549001160296,-1.2794507219421345,-0.3876919523846933,0.8757323986511455,-0.10378295908160703,0.011555853137521919,0.02161443745903957,-0.7270923784612265,-0.0003789068466366656,1.8579210149269776,0.16295065140520193,1.1111154775181848,0.05182668235653874,0.011574902707584277,0.7032964229639668,1.2913341612434572,0.003822351156496692
2022-03-08,-1.3061538290329069,-0.25011644912765246,0.9930927537595612,-0.04130293956640488,0.007263089135308541,0.7172148665726895,-0.9182392277206515,-0.0023637514111025616,1.5761097979695908,-0.439032088257248,0.9518749185174363,0.0848136949656169,0.01552099154507583,0.42449666968525546,0.7298694090468675,0.0031964699347369107,0.7424959814868468,-0.41232109027610503,1.0464154154390408,-0.006469341090723134,0.0237477402983296,0.1752461379008513,0.18402888156765182,0.00216698331977015,0.2561312127508407,-0.29793901209360146,0.943549344455366,0.042431632693601444,0.01280713221229014,0.13263978306099944,0.589207089044459,0.0008287324782625937,2.049739192735227,-0.34556099695151526,0.9819593613195243,0.1562687576433793,0.012640342869428658,0.7696597617117539,1.509692895436124,0.005071332294192646,-0.026076941032459694,-0.18436207947714897,0.9740156251156602,0.030401603532011365,0.016120186677571043,0.4474800833813093,0.6908685996151686,0.002706005440694324,0.6057505215738306,0.25632659409251257,1.1461259118681724,0.08681130968127324,0.016140026965555276,0.1243069503430082,0.7325492915077539,0.001370832279655827,1.298327249150923,0.13776056455908658,1.15693953367912,0.015127360240005494,0.006264636472326044,0.7652847513989045,1.009911076344832,0.002143869389899513,1.4615999740835324,-1.111048509268541,0.8671445733336789,-0.022867099458445155,0.015378211642199949,0.5229216079120271,0.9149015946986774,0.002842231280923193,0.5628511890222805,-0.07576833437876661,1.1017479714994702,0.06321174049879123,0.0108383173234745,0.04483915692837337,0.52285431667923,0.0007224855724426485,-2.028798451835073,0.18647255232828167,1.2769511460438205,-0.11951459072527254,0.013092493296848343,0.03129224437580125,-0.8344050016996326,-0.00047832027956033583,1.7926925223130754,0.16957175772085947,1.1445163474370628,0.06882075146760692,0.009416538361599992,0.7548921239909825,1.646351145800009,0.004189520295066638
2022-03-09,-1.701927647900295,0.8452355117602666,1.347740051176057,-0.05495611177165916,0.007425369947251841,0.6671000039687448,-1.2488779308194347,-0.0021656013476451866,1.436378137493172,-0.4378036564309402,0.9618023228840704,0.09444650488715983,0.015626683577734248,0.5796467914017491,0.7294646833437731,0.0040075147460924025,1.4952802671750087,0.9456901953151954,1.5090361773428296,0.06372727370531275,0.024688810825785817,0.2405055286069967,0.33844073478110975,0.002660619845978618,0.5095877838380728,-0.22081171736343433,0.9622507838761617,0.05362476238154808,0.012996380703702617,0.2299313822448602,0.682008460117191,0.001295304847360022,1.719179255378667,-0.05518363982136102,1.1365510787876265,0.1361573977002736,0.013301864732492476,0.7978905971254492,1.3440893901666542,0.0052737060094140645,-0.4765297529598313,0.023786287090324997,1.0732143866393153,-0.004502294430015721,0.016908526066468976,0.4403449599621657,0.4244533495414702,0.002677396509525759,0.5567922121574679,0.30231406820282886,1.166267595062688,0.09949866323543036,0.016123024427075548,0.2092874004334827,0.626798302322986,0.0019454415809200276,0.92833708817406,0.41813522614093096,1.2743008666833155,0.00462006366513337,0.006026018622338634,0.7077491109214527,0.7714461525520214,0.0020104631106683504,1.897557303849795,-0.40919378791894273,1.0719620324950652,0.017765659434516128,0.01436170892224535,0.49960700956117565,1.3523484127087564,0.0025852440033959164,0.31833247573765555,-0.32151456567316566,0.9043540959909651,0.05125671831227379,0.010750168427519817,0.07952036233312265,0.45106611460191454,0.0009793696164889913,-1.6846579748217934,-0.05841692086537043,1.1280173593807017,-0.11949940084949512,0.012918848082030041,0.049291129166625036,-0.7055946066946585,-0.000622872675820461,2.3092788189345255,0.3692119172148875,1.2006157023340183,0.09245177498993844,0.009957364377325398,0.7954652544566038,1.8427867314129147,0.004699172322448933
2022-03-10,-1.7402408060244945,-0.32774586653400356,0.9432381057041987,-0.06580023140336544,0.007330958533898587,0.6111403795722261,-0.8091260221104337,-0.0018861952847624042,1.340592531378845,-0.7546666497227589,0.7489846052203045,0.08086450863511577,0.015565684319330851,0.6939962371720487,0.7958161406997172,0.004602712709235126,0.9365233043714147,0.0657389672057753,1.1276931234194216,0.07215884969669173,0.025094281177744353,0.30158495711566424,0.14100474179445513,0.003005040068448366,0.28107121290398884,-0.569500745748487,0.8213521156399489,-0.016218304118654138,0.013250829075319727,0.3237477548977927,0.6313799868468738,0.0016413053937393745,1.820735953135748,-0.3504764215057086,0.9432957182663033,0.16204080086764622,0.01307020174058229,0.8086757875712649,1.5796184729492018,0.005387214336362041,-0.3462905135487755,-0.4511338674764401,0.8691085016414309,-0.02078646271675712,0.016903395881327127,0.432442176981517,0.41382923542176214,0.002642584604045902,0.07840611259256493,-0.30128912592602736,0.9332888813889988,0.08791043255096445,0.01706921759903598,0.26268024408164936,0.16237375688790515,0.002215301136339492,1.309014525865699,-0.33625177095900843,0.9350765076247314,0.0018563397182377048,0.006151123609532438,0.6890170997221058,0.9287341749718311,0.001959057154962513,1.6676073574626322,-0.5794538075866608,0.9476038709939544,0.0654570161505459,0.01435504728382861,0.4630512077518608,0.9051087292921091,0.002020883873049025,0.549305269383226,-0.32579753621514584,0.944023877898004,-0.07929252402968257,0.010724343359937844,0.11729223125499266,0.16649566614296338,0.0012230300152527521,-1.9543710345311984,-0.43493267453333756,0.8762152523954232,-0.11242795009150122,0.013119435516712017,0.08156836725754113,-0.9217808712386245,-0.0008652878869803536,2.1344940859393966,-0.1771786659797301,0.9625798321717378,0.09348444254223484,0.010029249639487068,0.845526310530977,1.6652208071996177,0.005156515787318736
